"STARTUP_ID","INDUSTRY1","INDUSTRY2","INDUSTRY3","TECHNOLOGY1","TECHNOLOGY2","TECHNOLOGY3","DESCRIPTION_PROVIDED","REGION_CODE","COUNTRY","DIGITAL_CATALOUGE","MENTOR_BENEFIT","MIGRATION_BENEFIT","FUNDRAISING_ACTIVE_FLAG","STAGE"
26933,"Retail","Industrial Manufacturing","Automotive","Internet of Things","Software as a Service (SaaS)","Supply Chain Management (SCM)","Y","EMEA","France","","","","Y","Seed (Total raised $500K-2M)"
26934,"Professional Services","Communications","High Technology","Artificial Intelligence","Cloud","Big Data","Y","EMEA","Estonia","","","","Y","Pre-seed/angel (Raised up to $500k from friends, family, angels)"
26939,"High Technology","","","Artificial Intelligence","","","Y","NAS","United States of America","","","","Y","Growth (Total raised $30M+)"
26940,"Healthcare","Professional Services","Communications","Machine Learning","Artificial Intelligence","Data Integration","Y","NAS","United States of America","","","","Y","Seed (Total raised $500K-2M)"
26992,"","","","","","","N","EMEA","France","","","","",""
26994,"High Technology","Communications","Media and Entertainment","Human Capital Management (HCM)","Project Portfolio Management","Marketing","Y","LAD","Brazil","","","","Y","Series A (Total raised $2M-10M)"
27003,"","","","","","","N","NAS","United States of America","","","","",""
27004,"","","","","","","N","NAS","United States of America","","","","",""
27045,"Professional Services","","","Human Capital Management (HCM)","Global Human Resources","Software as a Service (SaaS)","Y","NAS","United States of America","","","","N","Pre-seed/angel (Raised up to $500k from friends, family, angels)"
27046,"","","","","","","N","NAS","United States of America","","","","",""
27047,"High Technology","","","Human Capital Management (HCM)","","","Y","NAS","United States of America","","","","Y","Pre-seed/angel (Raised up to $500k from friends, family, angels)"
27048,"","","","","","","N","NAS","United States of America","","","","",""
27053,"Industrial Manufacturing","Manufacturing","Utilities","Internet of Things","Security","Machine Learning","Y","JAPAC","Singapore","","","","Y","Series A (Total raised $2M-10M)"
28805,"High Technology","","","Private Cloud","Modernization","Cloud","Y","JAPAC","India","","","","N","Bootstrap (We don’t plan on raising venture capital)"
28806,"Retail","Travel and Transportation","","Software as a Service (SaaS)","Customer Experience for Commerce","Customer Experience (CX)","Y","EMEA","Belgium","","","","N","Pre-seed/angel (Raised up to $500k from friends, family, angels)"
28813,"Public Sector","Engineering and Construction","Retail","Cloud","Internet of Things","Software as a Service (SaaS)","Y","NAS","United States of America","","","","N","Pre-seed/angel (Raised up to $500k from friends, family, angels)"
28814,"Retail","Financial Services","High Technology","Developer Tools","Software as a Service (SaaS)","Machine Learning","Y","NAS","United States of America","","","","N","Series B (Total raised $10M-30M)"
28819,"Financial Services","","","Financial Reporting","","","Y","EMEA","Kenya","","","","Y","Pre-seed/angel (Raised up to $500k from friends, family, angels)"
28827,"","","","","","","N","EMEA","Saudi Arabia","","","","",""
24462,"","","","","","","N","NAS","United States of America","","","","",""
24463,"","","","","","","N","NAS","United States of America","","","","",""
24465,"Healthcare","Health Sciences","","Big Data","Service Cloud","Artificial Intelligence","Y","NAS","United States of America","","","","Y","Series A (Total raised $2M-10M)"
24466,"High Technology","","","Enterprise Management","Software as a Service (SaaS)","Enterprise Performance Management Cloud","Y","NAS","United States of America","","","","Y","Pre-seed/angel (Raised up to $500k from friends, family, angels)"
24467,"","","","","","","N","NAS","United States of America","","","","",""
24468,"","","","","","","N","LAD","Colombia","","","","",""
24469,"","","","","","","N","NAS","United States of America","","","","",""
29990,"Financial Services","","","Customer Relationship Management (CRM)","Customer Experience (CX)","","Y","NAS","United States of America","","","","Y","Bootstrap (We don’t plan on raising venture capital)"
27494,"Consumer Goods","Communications","Healthcare","Internet of Things","Open Source","","Y","JAPAC","India","","","","N","Pre-seed/angel (Raised up to $500k from friends, family, angels)"
29991,"Life Sciences","","","Open Source","Enterprise Content Management","Artificial Intelligence","Y","NAS","United States of America","","","","N","Seed (Total raised $500K-2M)"
27496,"","","","","","","N","JAPAC","India","","","","",""
29992,"High Technology","","","Cloud Computing","","","Y","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
29993,"Professional Services","","","Cloud","","","Y","LAD","Chile","","","","N","Bootstrap (We don’t plan on raising venture capital)"
27500,"High Technology","","","Mobile","","","Y","JAPAC","Thailand","","","","Y","Pre-seed/angel (Raised up to $500k from friends, family, angels)"
27502,"","","","","","","N","JAPAC","Singapore","","","","",""
27504,"","","","","","","N","EMEA","United Kingdom","","","","",""
27505,"","","","","","","N","EMEA","Germany","","","","",""
27506,"","","","","","","N","EMEA","Germany","","","","",""
27507,"","","","","","","N","EMEA","Germany","","","","",""
27508,"Retail","","","Artificial Intelligence","Big Data","","Y","EMEA","Iceland","","","","N","Seed (Total raised $500K-2M)"
27519,"","","","","","","N","EMEA","Russian Federation","","","","",""
27520,"","","","","","","N","EMEA","United Arab Emirates","","","","",""
27528,"","","","","","","N","NAS","United States of America","","","","",""
27529,"","","","","","","N","NAS","United States of America","","","","",""
27530,"","","","","","","N","NAS","United States of America","","","","",""
29956,"","","","","","","N","LAD","Suriname *","","","","",""
25609,"Financial Services","Financial Services Banking","High Technology","Cloud Computing","Infrastructure as a Service (IaaS)","Cloud","Y","EMEA","Bahrain","","","","Y","Growth (Total raised $30M+)"
25610,"","","","","","","N","EMEA","Ukraine","","","","",""
24506,"Healthcare","","","Big Data","Cloud","Data Warehousing","Y","EMEA","United Kingdom","","","","N","Bootstrap (We don’t plan on raising venture capital)"
24534,"Financial Services","Financial Services Banking","","Mobile","Big Data","Python","Y","EMEA","United Kingdom","","","","N","Bootstrap (We don’t plan on raising venture capital)"
26376,"Education and Research","","","Cloud","","","Y","JAPAC","India","","","","N","Bootstrap (We don’t plan on raising venture capital)"
26382,"","","","","","","N","NAS","United States of America","","","","",""
26383,"","","","","","","N","NAS","Canada","","","","",""
26391,"","","","","","","N","EMEA","Bulgaria","","","","",""
26393,"","","","","","","N","JAPAC","Japan","","","","",""
27531,"","","","","","","N","NAS","United States of America","","","","",""
27532,"","","","","","","N","NAS","United States of America","","","","",""
27533,"","","","","","","N","NAS","United States of America","","","","",""
27534,"","","","","","","N","NAS","United States of America","","","","",""
27535,"Retail","","","Machine Learning","Cloud","Artificial Intelligence","Y","NAS","United States of America","","","","N","Seed (Total raised $500K-2M)"
27536,"Aerospace and Defense","","","Identity Management","Security","Customer Relationship Management (CRM)","Y","NAS","United States of America","","","","N","Pre-seed/angel (Raised up to $500k from friends, family, angels)"
27537,"Communications","","","Cloud Computing","High Availability","Machine Learning","Y","NAS","United States of America","","","","Y","Pre-seed/angel (Raised up to $500k from friends, family, angels)"
27538,"Retail","Wholesale Distribution","","Cloud Computing","Infrastructure as a Service (IaaS)","","Y","NAS","United States of America","","","","N","Pre-seed/angel (Raised up to $500k from friends, family, angels)"
27539,"Healthcare","Health Sciences","Life Sciences","Health Management Platform Health Engagement","Customer Experience (CX)","Health Management Platform Active Long Term Care","Y","NAS","United States of America","","","","Y","Bootstrap (We don’t plan on raising venture capital)"
25675,"High Technology","Research Organizations","Insurance","Big Data","Data Integration","Software as a Service (SaaS)","Y","NAS","United States of America","","","","N","Bootstrap (We don’t plan on raising venture capital)"
25988,"Aerospace and Defense","","","Cloud","","","Y","NAS","United States of America","","","","N","Series B (Total raised $10M-30M)"
24551,"","","","","","","N","NAS","United States of America","","","","",""
29906,"","","","","","","N","JAPAC","India","","","","",""
29908,"","","","","","","N","EMEA","Romania","","","","",""
29912,"","","","","","","N","EMEA","Germany","","","","",""
29913,"Consumer Goods","","","Cloud","Internet of Things","","Y","EMEA","Kenya","","","","Y","Pre-seed/angel (Raised up to $500k from friends, family, angels)"
29925,"Financial Services","Healthcare","Retail","Big Data","Business Analytics","Software as a Service (SaaS)","Y","NAS","United States of America","","","","Y","Seed (Total raised $500K-2M)"
29926,"","","","","","","N","NAS","United States of America","","","","",""
29927,"","","","","","","N","NAS","United States of America","","","","",""
29928,"Travel and Transportation","High Technology","","Big Data","Business Analytics","Business Intelligence","Y","EMEA","Israel","","","","Y","Pre-seed/angel (Raised up to $500k from friends, family, angels)"
29994,"Professional Services","","","Software as a Service (SaaS)","MySQL","Machine Learning","Y","NAS","United States of America","","","","Y","Pre-seed/angel (Raised up to $500k from friends, family, angels)"
30168,"","","","","","","N","JAPAC","Taiwan","","","","",""
21670,"","","","","","","N","NAS","United States of America","","","","",""
21673,"","","","","","","N","EMEA","Israel","","","","",""
21674,"Aerospace and Defense","Financial Services","High Technology","Artificial Intelligence","Developer Tools","","Y","EMEA","Israel","","","","N","Pre-seed/angel (Raised up to $500k from friends, family, angels)"
21675,"Education and Research","","","Cloud","High Availability","Big Data","Y","EMEA","United Kingdom","","","","Y","Bootstrap (We don’t plan on raising venture capital)"
21676,"","","","","","","N","EMEA","United Kingdom","","","","",""
31479,"Food and Beverage","","","Commerce Cloud","","","Y","LAD","Brazil","","","","Y","Pre-seed/angel (Raised up to $500k from friends, family, angels)"
21677,"Media and Entertainment","","","Business Process Management","Infrastructure as a Service (IaaS)","Platform as a Service (PaaS)","Y","EMEA","United Kingdom","","","","Y","Pre-seed/angel (Raised up to $500k from friends, family, angels)"
29498,"","","","","","","N","NAS","United States of America","","","","",""
21686,"","","","","","","N","NAS","United States of America","","","","",""
21687,"","","","","","","N","NAS","United States of America","","","","",""
21690,"Media and Entertainment","Retail","Financial Services","Big Data","Data Warehousing","Cloud","Y","EMEA","Israel","","","","N","Seed (Total raised $500K-2M)"
21691,"High Technology","Media and Entertainment","","Virtual Reality/Augmented Reality","Machine Learning","Artificial Intelligence","Y","EMEA","Germany","","","","Y","Series A (Total raised $2M-10M)"
21696,"Automotive","Financial Services","","Machine Learning","","","Y","NAS","United States of America","","","","N","Seed (Total raised $500K-2M)"
21698,"","","","","","","N","NAS","United States of America","","","","",""
21712,"","","","","","","N","JAPAC","India","","","","",""
24881,"","","","","","","N","EMEA","France","","","","",""
24907,"High Technology","","","Java Technology","","","Y","LAD","Brazil","","","","N","Pre-seed/angel (Raised up to $500k from friends, family, angels)"
27933,"","","","","","","N","NAS","United States of America","","","","",""
27934,"","","","","","","N","NAS","Canada","","","","",""
27935,"Communications","","","Cloud","Open Source","Linux","Y","NAS","United States of America","","","","Y","Seed (Total raised $500K-2M)"
27937,"","","","","","","N","NAS","United States of America","","","","",""
27939,"","","","","","","N","NAS","United States of America","","","","",""
